GUID;complete;media_language;srt_language;last_changed_on_amara;revision;url;touched;amara_key;amara_language
T1NjW3fn1odK53hiQSAFKw;False;eng;en;1-01-01T00:00:00Z;6;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5376-en-Do_You_Think_That_s_Funny_.en.srt;2018-02-02T20:02:35Z;pZMiDSNMlhYq;en
10f3b750-aaca-4819-85e4-0a0ef4c7cccd;False;orig;orig;1-01-01T00:00:00Z;2;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10524-eng-deu-fra-Lightning_Talks_Day_2.orig.srt;2020-02-24T09:44:28Z;lkucO5z8DKK4;tlh
iU5CnqxotZz_KK2P-uVMsQ;False;eng;en;1-01-01T00:00:00Z;2;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6253-en-de-Computer_Science_in_the_DPRK.en.srt;2018-02-22T13:06:32Z;EJp33mIbk4mb;en
2912b643-f5a8-4bbd-8b24-74983bc55754;False;ell;el;1-01-01T00:00:00Z;2;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9529-eng-deu-Artistic_PCB_Design_and_Fabrication.el.srt;2018-12-30T14:31:54Z;iMqqnDAqZO9x;el
f068c5df-f969-4206-befb-540326e3d053;True;spa;es;1-01-01T00:00:00Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8832-eng-deu-Free_Electron_Lasers.es.srt;2018-07-19T22:21:04Z;DQAyeKY9OfaD;es
ff31429a-f7bd-5c10-a816-6c5bfb1295e2;False;eng;en;1-01-01T00:00:00Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-31-eng-How_To_Become_a_Media_Wiki_Hacker.en.srt;2019-01-12T23:41:29Z;NEEItMlEKEWv;en
glr14-wGaYxsV63N4TJZDQ;False;deu;de;2014-01-05T17:30:26Z;2;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5532-de-en-Die_Drohnenkriege.de.srt;2018-01-30T19:50:07Z;rSRyxS0R3ltH;de
OJWon_ecrah6bXHuBY__Vw;False;eng;en;2014-01-07T18:48:11Z;2;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5445-en-Virtually_Impossible_The_Reality_Of_Virtualization_Security.en.srt;2018-01-30T19:51:49Z;QnlKic8UEoAx;en
3HEv_YYlkY2P_y1pKfU7fA;False;eng;en;2014-01-18T12:40:56Z;9;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5604-en-de-Seeing_The_Secret_State_Six_Landscapes.en.srt;2018-01-30T19:54:24Z;DvMKST6ncdkf;en
0OMMJkoMY79GCUUx9LULgA;False;fra;fr;2014-05-21T11:06:20Z;10;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5610-de-Seidenstrasse.fr.srt;2019-09-10T13:48:49Z;7Ert3cbCTB1V;fr
3poSeUcpc6woNaI5dhATcQ;False;eng;en;2014-06-05T00:01:00Z;6;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5210-de-en-Bullshit_made_in_Germany.en.srt;2018-01-30T19:53:23Z;y1Gk3maFbvNQ;en
0wIAXwCTvHhMFKucqslNxg;False;deu;de;2014-12-17T10:37:08Z;8;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5413-de-en-Security_Nightmares.de.srt;2018-01-30T19:55:25Z;tcnyb7cNwcfY;de
HOqeNIb6G7M4hYFKFRkCmQ;False;eng;en;2015-01-11T00:17:03Z;2;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6264-de-en-Wir_beteiligen_uns_aktiv_an_den_Diskussionen.en.srt;2018-01-30T19:54:02Z;TgEtUA6I5pJj;en
xmlu4jFXkob2t8CUHi0Rng;False;eng;en;2015-11-01T10:50:34Z;2;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6294-de-en-Vor_Windows_8_wird_gewarnt.en.srt;2018-01-30T19:55:14Z;aIY5TMyf7po1;en
a-xJCEtToBTndlcjWvCAKQ;False;eng;en;2015-12-06T22:35:57Z;2;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5491-en-de-No_Neutral_Ground_in_a_Burning_World.en.srt;2018-01-30T19:55:24Z;2kGOoOdz2i5w;en
Mw1wjnNzwxzSkM3Ip5Lg0g;False;deu;de;2016-01-05T14:21:52Z;32;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6109-de-en-Fnord_News_Show.de.srt;2018-01-30T19:50:18Z;34CYFp9jzVZ5;de
3a1241e9-1e0b-4539-a44c-7d04257ae16d;False;orig;orig;2016-01-06T04:05:27Z;2;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7559-en-de-Lightning_Talks_Day_3.orig.srt;2018-01-30T19:56:57Z;hZ816TVlHvtg;tlh
62a79191-ca6a-48ea-b747-8cf13faa75cb;False;eng;en;2016-01-06T09:21:55Z;2;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7561-en-de-How_Open_Source_Software_second_hand_laptops_and_hackers_helped_stop_Ebola_and_stopped_an_apocalypse.en.srt;2018-01-30T19:47:06Z;DTmWVfxF16YZ;en
7ca8581d-a3f7-4247-8101-786cf04d9bd1;False;eng;en;2016-01-10T13:20:34Z;4;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7333-en-de-The_Magic_World_of_Searchable_Symmetric_Encryption.en.srt;2018-01-30T19:48:36Z;HfH6RqptML1W;en
bXlhO9ZYXyqOM_1vcI_WyA;False;deu;de;2016-01-10T15:46:23Z;12;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5295-en-de-The_Four_Wars.de.srt;2018-01-30T19:48:33Z;i0fwhOq5pZZB;de
H_FrxWgE7lz3DIkh_j8TbA;False;deu;de;2016-01-17T23:32:34Z;2;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5608-de-en-Jahresrueckblick_des_CCC.de.srt;2018-01-30T19:49:24Z;BJO0GQv9eqb8;de
f9d33869-f9a2-4570-9e9a-25c56e32082a;False;deu;de;2016-01-22T16:46:14Z;15;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7306-de-en-Jahresrueckblick_des_CCC.de.srt;2018-01-30T19:53:18Z;36G0dl6ZVIi4;de
sAZoeOc6Qu4bMPxrU8yEpw;False;deu;de;2016-01-30T01:42:57Z;6;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6184-de-en-Mein_Bot_der_Kombattant.de.srt;2018-01-30T19:49:40Z;UDyH4D7azBSH;de
28efa221-42ce-4e2c-aa2c-1b52c87ddeb1;False;eng;en;2016-02-09T13:24:39Z;2;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7230-de-en-Lessons_learned_Freifunk_fuer_Gefluechtete.en.srt;2018-01-30T19:49:23Z;EvWDqmw79rje;en
5db7d97f-59c9-42d8-abfc-6224bf075f08;False;deu;de;2016-02-22T18:33:59Z;15;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7205-de-Netzpolitik_in_der_Schweiz.de.srt;2018-01-30T19:55:32Z;hvnqUIcTCkiF;de
72ad2630-b736-4d4c-8ea1-d982076426bc;True;deu;de;2016-02-24T00:58:47Z;58;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7150-de-en-Nach_bestem_Wissen_und_Gewissen_-_Floskeln_in_der_Politik.de.srt;2018-01-30T19:54:10Z;BTGbUHqrhwiL;de
60ba43d2-a9c8-42ab-a434-8772cb182675;False;eng;en;2016-03-07T20:29:19Z;3;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7119-en-de-Building_and_Breaking_Wireless_Security.en.srt;2018-01-30T19:46:58Z;IGhHKtO1Rvrp;en
b753dbd8-32bb-437c-9f15-db0d7ac1811a;True;deu;de;2016-04-18T20:02:13Z;69;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7166-de-en-Sicherheit_von_125kHz_Transpondern_am_Beispiel_Hitag_S.de.srt;2018-01-30T19:56:23Z;QOcNpmvo7qVo;de
1edc7ea3-0f06-4453-911f-f11b2a49e649;True;eng;en;2016-05-26T22:59:44Z;83;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7322-en-de-Tor_onion_services_more_useful_than_you_think.en.srt;2018-01-30T19:57:40Z;lPjSV9KC14TB;en
fa0727ab-81a7-4197-bc7d-0ce5e9dc4526;True;eng;en;2016-06-04T16:11:46Z;80;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7352-en-de-Towards_reasonably_trustworthy_x86_laptops.en.srt;2018-01-30T19:50:03Z;EJcnBADoKyq8;en
668ba44b-6800-4a8f-9544-b8e5cd7bd86c;True;eng;en;2016-06-12T21:01:46Z;79;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7513-en-de-Safe_Harbor.en.srt;2018-01-30T19:46:46Z;bRCyxFesagmi;en
fca4934b-5f01-4680-8cda-03fa206aac17;False;eng;en;2016-06-19T01:49:01Z;6;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7139-en-de-A_Free_and_Open_Source_Verilog-to-Bitstream_Flow_for_iCE40_FPGAs.en.srt;2018-01-30T19:48:17Z;yLKL7mECKVFe;en
c3731bcd-04a8-49ba-a472-d1180944c106;True;eng;en;2016-06-22T19:22:05Z;16;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7530-en-de-Buffering_sucks.en.srt;2018-01-30T19:50:55Z;OgtXv2oM7PQ0;en
9ab1407a-126f-48d9-898d-eae7974324e9;True;eng;en;2016-06-27T01:12:39Z;67;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7133-en-de-Beyond_your_cable_modem.en.srt;2018-01-30T19:48:44Z;kBRGrCZdimzB;en
74515f8e-a752-4cbb-b407-3a70fca5b0b3;True;deu;de;2016-06-27T01:47:41Z;51;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7360-de-en-Un_Sicherheit_von_App-basierten_TAN-Verfahren_im_Onlinebanking.de.srt;2018-01-30T19:55:40Z;UYLAGuI5mSjq;de
088e3078-bab2-433d-8be2-f1a4b37b4d5c;True;eng;en;2016-06-27T22:54:29Z;67;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7307-en-de-State_of_the_Onion.en.srt;2018-01-30T19:51:03Z;BOYKMV09RBx7;en
9f2e9ff0-1555-470b-8743-9f07f54e9097;True;eng;en;2016-06-29T09:24:41Z;70;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7240-en-de-Console_Hacking.en.srt;2018-01-30T19:55:02Z;4WdIu7iihoYG;en
0c8f0e98-92ee-42ba-aa75-04fc50344904;True;eng;en;2016-07-03T13:48:19Z;117;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7501-en-de-Ten_years_after_We_Lost_The_War.en.srt;2018-01-30T19:47:48Z;x7tra9PegHGa;en
seTBwtIxwEedOMpITZG7EQ;True;eng;en;2016-07-06T23:04:34Z;43;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5405-en-Data_Mining_for_Good.en.srt;2018-01-30T19:53:46Z;i1LHDvxS9qb8;en
56126bd1-f1b3-4bc7-81be-304b6b681cde;True;eng;en;2016-08-07T22:54:08Z;43;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7457-en-de-Predicting_Crime_in_a_Big_Data_World.en.srt;2018-01-30T19:56:54Z;G1zujoVB8MkM;en
kkMSS4JoEJtzbF9jc2JJ4A;True;eng;en;2016-08-08T13:33:19Z;75;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5423-en-The_Tor_Network.en.srt;2018-01-30T19:46:31Z;ogSRd61FX656;en
n4vgYDc2e8tbtF6g9mZIlA;True;eng;en;2016-09-25T21:05:12Z;83;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5305-en-Breaking_Baryons.en.srt;2018-01-30T19:52:22Z;715tJ4XhRPjc;en
6c57ad7c-325a-47b1-88b9-124c35298f81;True;eng;en;2016-10-06T23:27:39Z;32;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7264-en-de-Profiling_In_justice.en.srt;2018-01-30T19:56:46Z;jEmRBtgOy0KB;en
01da121b-bd49-4805-aaaf-a6ec1f4f941f;False;eng;en;2016-11-07T21:04:34Z;2;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7197-en-de-Rowhammerjs_Root_privileges_for_web_apps.en.srt;2018-01-30T19:52:11Z;Sj5MsvqtiSV1;en
T9YItdVO2WSP8VbAczAqjQ;False;eng;en;2016-11-09T02:58:51Z;4;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5595-en-The_ArduGuitar.en.srt;2018-01-30T19:46:21Z;3XwDZenurjPP;en
c50c5193-7389-4858-9352-14ea6d74b77a;True;eng;en;2016-11-10T02:45:31Z;53;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7403-en-de-A_New_Kid_on_the_Block.en.srt;2018-01-30T19:48:54Z;UCfCr5uTl2N2;en
9b641e3f-6d6e-4850-bddd-ced7d67af5c6;True;eng;en;2016-11-11T12:38:15Z;64;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7340-eng-deu-fra-Collect_It_All_Open_Source_Intelligence_OSINT_for_Everyone.en.srt;2018-01-30T19:49:53Z;kRrGH0oXWIu4;en
658ebc92-ef93-421d-9547-f117f75eed92;True;eng;en;2016-11-16T04:26:06Z;43;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7529-en-de-Mobile_Censorship_in_Iran.en.srt;2018-01-30T19:48:27Z;jq9Qt6eksYjT;en
3a221dbd-39c7-4b85-a1fc-73d7e87fd31a;True;eng;en;2016-11-22T19:25:01Z;41;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7387-en-de-Net_Neutrality_in_Europe.en.srt;2018-01-30T19:47:27Z;2oSXHa2cuUK5;en
i5TMBRf_-3TiDrceuY3osQ;True;eng;en;2016-11-30T05:14:26Z;74;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5713-en-de-To_Protect_And_Infect_Part_2.en.srt;2018-01-30T19:56:27Z;96H1vDtnHQoW;en
3rqxJH8xZ4waSOXtJbxrDg;False;eng;en;2016-12-28T13:51:51Z;3;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5497-en-10_Years_of_Fun_with_Embedded_Devices.en.srt;2018-01-30T19:48:40Z;cbcDFgLuX9cL;en
bfc2ab1f-8384-4d7d-801a-dde8c81e039c;False;eng;en;2017-01-01T12:35:24Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8229-eng-deu-fra-Copywrongs_20.en.srt;2018-01-30T19:53:25Z;KNKKWhdUxp7x;en
65d150d3-f432-4a36-b3e3-20ee80ad913c;False;eng;en;2017-01-02T00:19:06Z;3;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8408-eng-deu-Keys_of_Fury.en.srt;2018-01-30T19:47:33Z;22UpOXl1qu1Q;en
1c75e6a1-e586-4b91-abce-92a4561d0181;False;eng;en;2017-01-02T11:47:12Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8029-eng-deu-fra-The_Ultimate_Game_Boy_Talk.en.srt;2018-01-30T19:57:52Z;n3OUAKzPfHcl;en
07a731a0-2c3a-40f1-928e-3f709eb1eccf;False;eng;en;2017-01-02T14:27:58Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7975-eng-deu-Making_Technology_Inclusive_Through_Papercraft_and_Sound.en.srt;2018-01-30T19:48:23Z;jULwpQBVpsrb;en
b8e0eb47-4832-4726-bc9b-9015bd96becf;True;fra;fr;2017-01-04T10:55:34Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8429-eng-deu-fra-33C3_Opening_Ceremony.fr.srt;2018-01-30T19:50:21Z;Ejcq9r8bNHwN;fr
798573a8-f544-48f0-abaf-ebc405f03f4a;False;eng;en;2017-01-04T13:41:39Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7858-eng-deu-Exploiting_PHP7_unserialize.en.srt;2018-01-30T19:53:40Z;5MAJqiFW1Zpy;en
c54bec28-0cec-4472-9a0f-36be8b626dd7;False;fra;fr;2017-01-04T14:56:31Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8167-eng-deu-Everything_you_always_wanted_to_know_about_Certificate_Transparency.fr.srt;2018-01-30T19:46:59Z;cs50BmOVdYiL;fr
5ae90a09-0b83-4357-bdb4-9afc04100c68;False;eng;en;2017-01-05T22:10:08Z;3;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8398-eng-deu-fra-Shining_some_light_on_the_Amazon_Dash_button.en.srt;2018-01-30T19:46:57Z;nlKd7hf6DHjE;en
3226a81b-dd11-42cc-8c14-ae9f95c01bbd;True;deu;de;2017-01-13T18:04:14Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8092-deu-eng-Datenschutzgrundverordnung_Rechte_fuer_Menschen_Pflichten_fuer_Firmen_Chancen_fuer_uns.de.srt;2018-01-30T19:49:57Z;9HXgZhjIVdNz;de
16613345-4f8c-44f1-a065-b3fa1d7b51cc;True;eng;en;2017-01-23T17:24:31Z;64;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7412-en-Running_your_own_3G_35G_network.en.srt;2018-01-30T19:53:53Z;lDuJYEmrHcGX;en
419d4f7e-7506-4d46-8700-e47e164a8e32;True;deu;de;2017-01-30T22:47:22Z;35;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6584-de-en-Mit_Kunst_die_Gesellschaft_hacken.de.srt;2018-01-30T19:57:51Z;0HGSGblkSl7S;de
a1a52c4c-8233-403b-8f04-db981df016c1;True;eng;en;2017-02-16T18:01:24Z;71;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8348-eng-deu-spa-Deploying_TLS_13_the_great_the_good_and_the_bad.en.srt;2018-01-30T19:57:43Z;6KjOn5mP9fpb;en
7430c969-7ccf-4d40-903a-d9b1ebb4fb15;True;deu;de;2017-03-03T12:57:19Z;48;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7146-de-en-Hardware-Trojaner_in_Security-Chips.de.srt;2018-01-30T19:47:04Z;GysyW1tdcfMD;de
8c32309e-7136-4899-8ee4-1558e63ad137;True;eng;en;2017-03-17T21:38:10Z;39;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8019-eng-deu-fra-Lockpicking_in_the_IoT.en.srt;2018-01-30T19:46:53Z;jByNsqh4pcgB;en
0c197c9a-35eb-4780-a38d-9c53b7ff9bea;False;deu;de;2017-03-23T01:41:37Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8401-deu-eng-fra-CCC-Jahresrueckblick_2016.de.srt;2018-01-30T19:51:35Z;8XQn7UkvrRpe;de
29aecfd7-2e44-4f49-ab86-29b5e0877325;False;eng;en;2017-04-01T23:22:38Z;19;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6561-en-31C3_Opening_Event.en.srt;2018-01-30T19:54:46Z;3lL4XZzcnJt5;en
03c8501f-d327-4228-a9fe-2635370d25d2;True;deu;de;2017-04-08T22:26:54Z;70;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7323-de-en-Wie_man_einen_Blackout_verursacht.de.srt;2018-01-30T19:52:35Z;kWOHOGrVQE2D;de
1NE5joYD0o-gaf5SqL-1Nw;True;eng;en;2017-04-14T11:35:58Z;44;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6258-en-Reconstructing_narratives.en.srt;2018-01-30T19:51:13Z;lV9hhVhpSGhW;en
XGhOde-ujLyDS1gsvpebMg;True;eng;en;2017-04-18T00:05:25Z;56;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6251-en-de-State_of_the_Onion.en.srt;2018-01-30T19:47:44Z;f3lDuPnKlsW6;en
Lv-uOMbLZH1T17ZxxJ-TEQ;True;eng;en;2017-04-23T21:14:52Z;30;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5397-en-Sysadmins_of_the_world_unite_.en.srt;2018-01-30T19:51:28Z;32W2JnLYgFm5;en
b7e028fa-175f-464d-bc85-adf56e358626;True;deu;de;2017-05-14T14:07:49Z;17;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8288-deu-eng-fra-Bonsai_Kitten_waren_mir_lieber_-_Rechte_Falschmeldungen_in_sozialen_Netzwerken.de.srt;2018-01-30T19:48:25Z;jvRgqOM96MsX;de
-isG7Swsi8DaA62qztr0Kw;True;eng;en;2017-05-19T20:43:32Z;44;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5463-en-Hillbilly_Tracking_of_Low_Earth_Orbit.en.srt;2018-01-30T19:48:15Z;BtTNgV2drDsk;en
9d36932f-616a-4677-b924-60c1986fbbfc;False;eng;en;2017-07-02T20:58:45Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8021-deu-eng-gsw-Eine_kleine_Geschichte_der_Parlamentsschlaegerei.en.srt;2018-01-30T19:46:14Z;KkQsFbZVj1Yw;en
6347d122-daf0-4b30-851c-32cac06bf6bd;True;deu;de;2017-07-21T16:01:11Z;40;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8037-deu-eng-fra-Die_Sprache_der_Populisten.de.srt;2018-01-30T19:48:06Z;XgMQ0YTEHfzQ;de
a0c851a1-b44e-46cb-bbb8-db966bc8639b;True;deu;de;2017-08-05T15:37:07Z;56;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8262-deu-eng-Zwischen_Technikbegeisterung_und_kritischer_Reflexion_Chaos_macht_Schule.de.srt;2018-01-30T19:57:00Z;J0qTGtMAR6Kx;de
80190dbb-bf17-40a0-95e4-18a32bcd37e4;True;eng;en;2017-08-20T07:23:55Z;35;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8076-eng-deu-fra-Make_the_Internet_Neutral_Again.en.srt;2018-01-30T19:57:58Z;bkisGe8Pr7eq;en
e6217eeb-68ef-44b4-8e6e-beebe6a5195c;True;eng;en;2017-08-20T07:30:25Z;58;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7154-en-de-Iridium_Update.en.srt;2018-01-30T19:57:22Z;ks23UZeTHBQ7;en
4ef69e6a-026f-4b30-888d-af654b220a3d;True;deu;de;2017-08-20T07:36:55Z;49;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7824-deu-eng-fra-Einfuehrung_zu_Blockchains.de.srt;2018-01-30T19:57:16Z;N7nDYple0aSE;de
9d36932f-616a-4677-b924-60c1986fbbfc;True;deu;de;2017-09-02T21:54:55Z;19;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8021-deu-eng-gsw-Eine_kleine_Geschichte_der_Parlamentsschlaegerei.de.srt;2018-01-30T19:46:14Z;KkQsFbZVj1Yw;de
2f68e356-6c3f-4034-9640-c06d717ed96b;True;deu;de;2017-09-10T16:25:00Z;51;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6558-de-en-Traue_keinem_Scan_den_du_nicht_selbst_gefaelscht_hast.de.srt;2018-01-30T19:50:54Z;pPlAoQ5o4V9T;de
4ef69e6a-026f-4b30-888d-af654b220a3d;False;-;en-gb;2017-09-12T17:51:58Z;2;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7824-deu-eng-fra-Einfuehrung_zu_Blockchains.en-gb.srt;2018-01-30T19:57:16Z;N7nDYple0aSE;en-gb
e4eb4104-b9e7-4e99-bcb2-d10ddff3e19a;True;deu;de;2017-09-30T22:36:52Z;42;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7958-deu-eng-Space_making_space_shaping.de.srt;2018-01-30T19:50:48Z;1PLGoA2mxhwT;de
aaec73e9-66b9-46d2-aa0f-9f43018198ea;True;eng;en;2017-10-02T20:37:46Z;36;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8057-eng-deu-fra-Dissecting_HDMI.en.srt;2018-01-30T19:53:35Z;DkkW8htc6xjj;en
74783236-46f4-493c-9574-1b27a44847b7;True;eng;en;2017-10-07T22:15:36Z;28;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7969-eng-deu-fra-Shut_Up_and_Take_My_Money.en.srt;2018-01-30T19:57:57Z;MXDyLPV6qpkA;en
450d2481-6606-40fe-ba8b-7117d4724155;False;eng;en;2017-10-28T12:56:41Z;3;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8420-eng-deu-Anthropology_for_kids_-_What_is_privacy.en.srt;2018-01-30T19:52:59Z;Q66lTPFKU2v6;en
c92203a0-9158-4111-ab52-5dacd0e46c73;True;eng;en;2017-11-03T12:08:59Z;30;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8018-eng-deu-fra-Law_Enforcement_Are_Hacking_the_Planet.en.srt;2018-01-30T19:57:55Z;wT8DULo27AcK;en
ac80424a-f4dc-431d-95f3-3f85664ba2dc;False;eng;en;2017-11-16T22:06:27Z;6;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8061-eng-deu-You_can_-j_REJECT_but_you_can_not_hide_Global_scanning_of_the_IPv6_Internet.en.srt;2018-01-30T19:54:00Z;66NUuXTZjiyn;en
7deb971d-1768-4a56-93ed-fe0192a13025;False;deu;de;2017-11-18T19:46:48Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8280-deu-eng-Von_Alpakas_Hasenbaeren_und_Einhoernern_-_UEber_Anerkennungskultur.de.srt;2018-01-30T19:48:04Z;U4ZgwJ6QtTiv;de
rP-d3RdgW3DkgejXmeWAeQ;True;eng;en;2017-12-07T22:34:36Z;4;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5526-en-How_to_Build_a_Mind.en.srt;2018-01-30T19:57:13Z;RIOzmOELWGjT;en
c849ebc8-b3b9-49fb-a9a2-ebef217c80b6;True;deu;de;2017-12-27T12:20:26Z;34;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8181-deu-eng-fra-Haft_fuer_Whistleblower.de.srt;2018-01-30T19:50:13Z;x7uzW8dhGwGK;de
9039efe4-3282-47d2-a0b5-630843e23304;True;eng;en;2017-12-27T12:34:20Z;32;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8170-eng-deu-fra-The_Economic_Consequences_of_Internet_Censorship.en.srt;2018-01-30T19:47:31Z;m2RuLukQpr6x;en
edd02e52-28f8-4f3e-8b17-75cffecb6d7f;False;eng;en;2017-12-29T16:49:39Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9278-eng-fra-deu-Ecstasy_10x_yellow_Twitter_120mg_Mdma.en.srt;2018-01-30T19:47:17Z;Nf7STZN6bQVZ;en
85d76a77-0d89-4820-8d99-8c5a8509eb24;False;fra;fr;2018-01-02T23:27:43Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9094-eng-deu-fra-Modern_key_distribution_with_ClaimChain.fr.srt;2018-01-30T19:54:25Z;XZGalJt9dxqm;fr
0ff9c9c4-a561-4ec0-afa2-93647a740f26;True;eng;en;2018-01-03T01:47:14Z;9;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8919-eng-deu-WTFrance.en.srt;2018-01-30T19:55:56Z;8SnZBpRAHXfu;en
85d76a77-0d89-4820-8d99-8c5a8509eb24;False;eng;en;2018-01-03T09:42:16Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9094-eng-deu-fra-Modern_key_distribution_with_ClaimChain.en.srt;2018-01-30T19:54:25Z;XZGalJt9dxqm;en
86c60da2-fefc-4750-ad22-fa821ce619b1;False;eng;en;2018-01-03T15:25:41Z;2;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9135-eng-deu-ASLR_on_the_line.en.srt;2018-01-30T19:57:45Z;ye6mLT2aS9fE;en
